"Id_Regione";"Id_Unita";"Provincia";"Comune";"Id_categor";"Materiale";"A";"B";"C";"D";"Peso stima";"Peso_S1";"I1";"I2";"I3";"I4";"I5";"I6";"Superficie";"I7";"Effettiva";"Effettiv_1";"I8";"I9";"I10";"Data dismi";"I11";"I12";"I13";"I14";"Distanza c";"I15";"I16";"Punteggio";"Classe di";"Superfic_1";"Tipo di bo";"Tipo d'int";"Classed_1";"Costo_dell";"Fondi Loca";"Fondi da r";"Numero_pia";"Numero_van";"X";"Y"
"6";"AQ0060046";"L'AQUILA";"AVEZZANO";"14";;1,0;2,0;2,5;2,5;;68460,0;15,0;10;1,0;5;0;9;5304,0;8;;"3423";1;30;"1";;"3";0,0;"20";5,0;"0";4;2;13944,0;2;;"Sito non bonificato";;;69595,0;;;;;867293,7;4658773,1
"6";"AQ0060047";"L'AQUILA";"AVEZZANO";"11";;1,0;2,0;2,5;2,5;;6720,0;10,0;10;1,0;5;0;5;1100,5;5;;"336";1;30;"1";;"3";0,0;"20";5,0;"0";4;2;12648,0;2;;"Sito non bonificato";;;7855,0;;;;;867381,6;4658679,8
"6";"AQ0060048";"L'AQUILA";"AVEZZANO";"0";;1,0;1,0;1,0;2,5;;50820,0;15,0;10;3,0;5;0;9;5300,0;8;;"2541";;30;"0";;"3";0,0;"0";5,0;"0";4;0;5950,0;4;;"Sito non bonificato";;;51955,0;;;;;867357,9;4658602,9
"6";"AQ0060049";"L'AQUILA";"AVEZZANO";"0";;1,0;1,0;1,0;2,5;;30800,0;15,0;10;3,0;5;0;5;917,5;8;;"1540";;30;"0";;"3";0,0;"0";5,0;"0";4;0;5670,0;4;;"Sito non bonificato";;;31935,0;;;;;867403,6;4658580,0
"6";"AQ0060050";"L'AQUILA";"AVEZZANO";"0";;1,0;1,0;1,0;2,5;;45000,0;15,0;10;3,0;5;0;5;4218,0;8;;"2250";;30;"1";;"3";0,0;"0";5,0;"0";4;0;5670,0;4;;"Sito non bonificato";;;46135,0;;;;;867415,2;4658529,6
"6";"AQ0060051";"L'AQUILA";"AVEZZANO";"14";;1,0;2,0;2,5;2,5;;87300,0;15,0;10;1,0;5;0;9;29304,0;8;;"4365";1;30;"1";;"3";0,0;"20";5,0;"0";4;2;13944,0;2;;"Sito non bonificato";;;88435,0;;;;;867260,5;4658459,5
"6";"AQ0060052";"L'AQUILA";"AVEZZANO";"15";;1,0;2,0;2,5;2,5;;83200,0;15,0;10;1,0;5;0;9;7072,0;8;;"4160";1;30;"1";;"3";0,0;"20";5,0;"0";4;2;13944,0;2;;"Sito non bonificato";;;84335,0;;;;;867544,4;4658248,6
"6";"AQ0060053";"L'AQUILA";"AVEZZANO";"0";;1,0;1,0;1,0;2,5;;279260,0;15,0;10;3,0;5;0;9;31542,5;10;;"13963";;30;"0";;"3";0,0;"0";5,0;"0";4;0;6090,0;4;;"Sito non bonificato";;;280395,0;;;;;867585,2;4659239,3
"6";"AQ0060054";"L'AQUILA";"AVEZZANO";"14";;1,0;2,0;2,5;2,5;;250580,0;15,0;10;1,0;5;0;9;51982,5;10;;"12529";1;30;"1";;"3";0,0;"20";5,0;"0";4;2;14184,0;2;;"Sito non bonificato";;;251715,0;;;;;867853,5;4658821,4
"6";"AQ0060055";"L'AQUILA";"AVEZZANO";"13";;1,0;2,0;2,5;2,5;;317520,0;15,0;10;1,0;5;0;9;42672,0;10;;"15876";1;30;"1";;"3";0,0;"20";5,0;"0";4;2;14184,0;2;;"Sito non bonificato";;;318655,0;;;;;867846,3;4659809,7
"6";"AQ0060056";"L'AQUILA";"AVEZZANO";"10";;1,0;1,0;1,0;2,5;;264000,0;15,0;10;3,0;5;0;9;113000,0;10;;"13200";;30;"7";;"3";0,0;"0";5,0;"0";4;0;6330,0;4;;"Sito non bonificato";;;265135,0;;;;;868071,5;4659791,4
"6";"AQ0060057";"L'AQUILA";"AVEZZANO";"13";;1,0;2,0;2,5;2,5;;25420,0;15,0;10;1,0;5;0;9;5457,0;8;;"1271";1;5;"1";;"3";0,0;"20";5,0;"0";4;2;10944,0;2;;"Sito non bonificato";;;26555,0;;;;;867150,9;4660063,0
"6";"AQ0060058";"L'AQUILA";"AVEZZANO";"13";;1,0;2,0;2,5;2,5;;17140,0;15,0;10;1,0;5;0;9;5354,0;8;;"857";1;5;"1";;"3";0,0;"20";5,0;"0";4;2;10944,0;2;;"Sito non bonificato";;;18275,0;;;;;867180,7;4660082,2
"6";"AQ0060059";"L'AQUILA";"AVEZZANO";"14";;1,0;2,0;2,5;2,5;;1820,0;10,0;10;1,0;5;0;3;294,0;5;;"91";1;30;"1";;"3";0,0;"20";5,0;"0";4;2;12480,0;2;;"Sito non bonificato";;;2955,0;;;;;867171,5;4658997,4
"6";"AQ0060060";"L'AQUILA";"AVEZZANO";"13";;1,0;2,0;2,5;2,5;;17760,0;15,0;10;1,0;5;0;5;3854,0;8;;"888";1;5;"1";;"3";0,0;"20";5,0;"0";4;2;10608,0;2;;"Sito non bonificato";;;18895,0;;;;;866792,7;4659202,6
"6";"AQ0060061";"L'AQUILA";"AVEZZANO";"3";;1,0;2,0;2,5;2,5;;77220,0;15,0;10;1,0;5;0;9;16585,0;8;;"3861";1;30;"1";;"3";0,0;"20";5,0;"0";4;2;13944,0;2;;"Sito non bonificato";;;78355,0;;;;;866923,2;4659060,2
"6";"AQ0060062";"L'AQUILA";"AVEZZANO";"13";;1,0;1,0;1,0;2,5;;87260,0;15,0;10;3,0;5;0;9;18500,0;8;;"4363";;30;"0";;"3";0,0;"0";5,0;"0";4;0;5950,0;4;;"Sito non bonificato";;;88395,0;;;;;867271,6;4658872,9
"6";"AQ0060063";"L'AQUILA";"AVEZZANO";"14";;1,0;2,0;2,5;2,5;;105600,0;15,0;10;1,0;5;0;9;29835,0;10;;"5280";1;5;"1";;"3";0,0;"20";5,0;"0";4;2;11184,0;2;;"Sito non bonificato";;;106735,0;;;;;867243,5;4659759,3
